Label0,Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8,Label9,LabelDesc,LabelScore0,LabelScore1,LabelScore2,LabelScore3,LabelScore4,LabelScore5,LabelScore6,LabelScore7,LabelScore8,LabelScore9,name,Label,LabelNew,Centroid,CentroidAttr
cobalt blue,electric blue,sleeve,outerwear,dress,product,button,blouse,neck,,cobalt blue cobalt blue cobalt blue cobalt blue cobalt blue cobalt blue cobalt blue cobalt blue cobalt blue electric blue electric blue electric blue electric blue electric blue electric blue electric blue electric blue sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve outerwear outerwear outerwear outerwear outerwear outerwear outerwear outerwear dress dress dress dress dress dress dress product product product product product product button button button button button blouse blouse blouse blouse blouse neck neck neck neck neck ,0.8509746789932251,0.8361751437187195,0.8051655888557434,0.7589040994644165,0.7356904745101929,0.5883780121803284,0.5239781737327576,0.5190223455429077,0.514317512512207,,09360d33fde3d7e6c65dd48cb8e1ca54/image_1.jpg,1,blue_dress_electric,False,"blue, dress, electric, cobalt, clothing, day, sleeve, model, fashion, shoulder"
clothing,day dress,dress,fashion model,cocktail dress,sleeve,little black dress,neck,satin,costume,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing day dress day dress day dress day dress day dress day dress day dress day dress day dress day dress dress dress dress dress dress dress dress dress dress fashion model fashion model fashion model fashion model fashion model fashion model fashion model fashion model fashion model cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress sleeve sleeve sleeve sleeve sleeve sleeve sleeve little black dress little black dress little black dress little black dress little black dress little black dress little black dress neck neck neck neck neck neck satin satin satin satin satin costume costume costume costume costume ,0.9687759280204773,0.9599807858467102,0.9452540874481201,0.860150933265686,0.7685224413871765,0.7273180484771729,0.7097987532615662,0.622404932975769,0.5455977916717529,0.5180560946464539,097da199bd65e93ec60ed16752e07edc/image_1.jpg,9,dress_day_clothing,False,"dress, day, clothing, black, product, cocktail, shoulder, sleeve, pattern, neck"
clothing,day dress,dress,shoulder,fashion model,joint,sleeve,cocktail dress,costume,little black dress,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing day dress day dress day dress day dress day dress day dress day dress day dress day dress dress dress dress dress dress dress dress dress dress shoulder shoulder shoulder shoulder shoulder shoulder shoulder shoulder fashion model fashion model fashion model fashion model fashion model fashion model fashion model fashion model joint joint joint joint joint joint joint joint sleeve sleeve sleeve sleeve sleeve sleeve sleeve cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress costume costume costume costume costume costume little black dress little black dress little black dress little black dress little black dress little black dress ,0.9687414765357971,0.9464216828346252,0.9293070435523987,0.8457595109939575,0.8234151005744934,0.768284261226654,0.6524732708930969,0.6440960764884949,0.5921995639801025,0.5852165222167969,097da199bd65e93ec60ed16752e07edc/image_2.jpg,9,dress_day_clothing,False,"dress, day, clothing, black, product, cocktail, shoulder, sleeve, pattern, neck"
black,black and white,monochrome photography,structure,pattern,symmetry,photography,monochrome,line,design,black black black black black black black black black black black and white black and white black and white black and white black and white black and white black and white black and white black and white monochrome photography monochrome photography monochrome photography monochrome photography monochrome photography monochrome photography monochrome photography monochrome photography monochrome photography structure structure structure structure structure structure structure structure structure pattern pattern pattern pattern pattern pattern pattern pattern symmetry symmetry symmetry symmetry symmetry symmetry symmetry symmetry photography photography photography photography photography photography photography photography monochrome monochrome monochrome monochrome monochrome monochrome monochrome monochrome line line line line line line line design design design design design design design ,0.960320234298706,0.9486877918243408,0.9159026741981506,0.8702975511550903,0.8399378657341003,0.8212229013442993,0.8026285767555237,0.7849845886230469,0.7491382360458374,0.7099922299385071,097da199bd65e93ec60ed16752e07edc/image_3.jpg,0,font_product_accessory,False,"font, product, accessory, design, shorts, pattern, line, symmetry, red, textile"
plaid,pattern,product,sleeve,design,tartan,product,dress shirt,button,collar,plaid plaid plaid plaid plaid plaid plaid plaid plaid pattern pattern pattern pattern pattern pattern pattern pattern pattern product product product product product product product product product sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve design design design design design design design design tartan tartan tartan tartan tartan tartan tartan tartan product product product product product product product dress shirt dress shirt dress shirt dress shirt dress shirt dress shirt dress shirt button button button button button button collar collar collar collar collar collar ,0.9317829608917236,0.8610343933105469,0.8513450622558594,0.7861515879631042,0.7768927812576294,0.754302978515625,0.6768172383308411,0.6763235330581665,0.6430054306983948,0.5926976203918457,09851a33085e8903269c5c309ccd80a6/image_1.jpg,4,plaid_tartan_shirt,False,"plaid, tartan, shirt, button, design, pattern, product, sleeve, outerwear, jacket"
plaid,sleeve,tartan,pattern,button,design,long sleeved t shirt,shirt,jacket,neck,plaid plaid plaid plaid plaid plaid plaid plaid plaid plaid sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve tartan tartan tartan tartan tartan tartan tartan tartan tartan pattern pattern pattern pattern pattern pattern pattern pattern button button button button button button button button design design design design design design design long sleeved t shirt long sleeved t shirt long sleeved t shirt long sleeved t shirt long sleeved t shirt long sleeved t shirt long sleeved t shirt shirt shirt shirt shirt shirt shirt jacket jacket jacket jacket jacket jacket neck neck neck neck neck ,0.9538751244544983,0.922625720500946,0.8882758617401123,0.8375014066696167,0.8240913152694702,0.7358949184417725,0.6712560057640076,0.6141881346702576,0.5827036499977112,0.5419482588768005,09851a33085e8903269c5c309ccd80a6/image_2.jpg,4,plaid_tartan_shirt,False,"plaid, tartan, shirt, button, design, pattern, product, sleeve, outerwear, jacket"
plaid,sleeve,tartan,pattern,button,design,jacket,,,,plaid plaid plaid plaid plaid plaid plaid plaid plaid plaid sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve tartan tartan tartan tartan tartan tartan tartan tartan pattern pattern pattern pattern pattern pattern pattern pattern button button button button button button button design design design design design design design jacket jacket jacket jacket jacket jacket jacket ,0.9531241655349731,0.9042075872421265,0.8477185368537903,0.8292900919914246,0.7435064911842346,0.7318856120109558,0.6795920133590698,,,,09851a33085e8903269c5c309ccd80a6/image_3.jpg,4,plaid_tartan_shirt,False,"plaid, tartan, shirt, button, design, pattern, product, sleeve, outerwear, jacket"
plaid,sleeve,dress shirt,tartan,pattern,button,shirt,design,outerwear,facial hair,plaid plaid plaid plaid plaid plaid plaid plaid plaid plaid sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve dress shirt dress shirt dress shirt dress shirt dress shirt dress shirt dress shirt dress shirt dress shirt tartan tartan tartan tartan tartan tartan tartan tartan tartan pattern pattern pattern pattern pattern pattern pattern pattern button button button button button button button button shirt shirt shirt shirt shirt shirt shirt shirt design design design design design design design outerwear outerwear outerwear outerwear outerwear outerwear outerwear facial hair facial hair facial hair facial hair facial hair facial hair facial hair ,0.957100510597229,0.9330146908760071,0.8909389972686768,0.8770613074302673,0.8388426303863525,0.8352273106575012,0.7831711769104004,0.7336336970329285,0.7105988264083862,0.6807973980903625,09851a33085e8903269c5c309ccd80a6/image_4.jpg,4,plaid_tartan_shirt,False,"plaid, tartan, shirt, button, design, pattern, product, sleeve, outerwear, jacket"
plaid,tartan,sleeve,pattern,button,outerwear,design,jacket,neck,,plaid plaid plaid plaid plaid plaid plaid plaid plaid tartan tartan tartan tartan tartan tartan tartan tartan tartan sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve pattern pattern pattern pattern pattern pattern pattern pattern button button button button button button button outerwear outerwear outerwear outerwear outerwear outerwear outerwear design design design design design design design jacket jacket jacket jacket jacket jacket jacket neck neck neck neck neck neck ,0.940151035785675,0.9090062379837036,0.8635282516479492,0.8356476426124573,0.7427986860275269,0.7311149835586548,0.7230253219604492,0.6760106086730957,0.6277095079421997,,09851a33085e8903269c5c309ccd80a6/image_5.jpg,4,plaid_tartan_shirt,False,"plaid, tartan, shirt, button, design, pattern, product, sleeve, outerwear, jacket"
clothing,dress,day dress,sleeve,neck,costume,cocktail dress,gown,nightwear,,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing dress dress dress dress dress dress dress dress dress day dress day dress day dress day dress day dress day dress day dress day dress day dress sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve neck neck neck neck neck neck neck costume costume costume costume costume costume cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress gown gown gown gown gown nightwear nightwear nightwear nightwear nightwear ,0.9647902846336365,0.9318127036094666,0.9273168444633484,0.8498225808143616,0.6660922169685364,0.645316481590271,0.5739076137542725,0.5403854846954346,0.5278791785240173,,09ceeaccfdadcc05b016dcc9366bacc9/image_1.jpg,9,dress_day_clothing,False,"dress, day, clothing, black, product, cocktail, shoulder, sleeve, pattern, neck"
white,dress,day dress,cocktail dress,wedding dress,fashion model,gown,sleeve,photo shoot,neck,white white white white white white white white white white dress dress dress dress dress dress dress dress dress day dress day dress day dress day dress day dress day dress day dress day dress day dress cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress wedding dress wedding dress wedding dress wedding dress wedding dress wedding dress wedding dress wedding dress fashion model fashion model fashion model fashion model fashion model fashion model fashion model gown gown gown gown gown gown gown sleeve sleeve sleeve sleeve sleeve sleeve sleeve photo shoot photo shoot photo shoot photo shoot photo shoot photo shoot photo shoot neck neck neck neck neck neck neck ,0.9577013850212097,0.9332101941108704,0.8974558115005493,0.8152958154678345,0.7755874991416931,0.7462776303291321,0.7290968298912048,0.7186530828475952,0.7168782353401184,0.7106520533561707,09ceeaccfdadcc05b016dcc9366bacc9/image_2.jpg,9,dress_day_clothing,False,"dress, day, clothing, black, product, cocktail, shoulder, sleeve, pattern, neck"
dress,day dress,sleeve,shoulder,neck,cocktail dress,joint,waist,,,dress dress dress dress dress dress dress dress dress day dress day dress day dress day dress day dress day dress day dress day dress day dress sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve shoulder shoulder shoulder shoulder shoulder shoulder shoulder shoulder neck neck neck neck neck neck neck cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress joint joint joint joint joint joint joint waist waist waist waist waist ,0.9148839116096497,0.8908730745315552,0.8675158619880676,0.8344926238059998,0.6629934906959534,0.6576235294342041,0.6572060585021973,0.518424391746521,,,09ceeaccfdadcc05b016dcc9366bacc9/image_3.jpg,9,dress_day_clothing,False,"dress, day, clothing, black, product, cocktail, shoulder, sleeve, pattern, neck"
white,clothing,day dress,dress,sleeve,neck,shoulder,cocktail dress,gown,costume,white white white white white white white white white white clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing day dress day dress day dress day dress day dress day dress day dress day dress day dress dress dress dress dress dress dress dress dress dress sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve neck neck neck neck neck neck neck neck shoulder shoulder shoulder shoulder shoulder shoulder shoulder cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress gown gown gown gown gown gown gown costume costume costume costume costume costume ,0.9613462686538696,0.9613420963287354,0.9340882897377014,0.9224323630332947,0.8648125529289246,0.7548497915267944,0.747083306312561,0.7025502920150757,0.6827927231788635,0.5708693861961365,09ceeaccfdadcc05b016dcc9366bacc9/image_4.jpg,9,dress_day_clothing,False,"dress, day, clothing, black, product, cocktail, shoulder, sleeve, pattern, neck"
shoulder,neck,sleeve,outerwear,joint,blouse,,,,,shoulder shoulder shoulder shoulder shoulder shoulder shoulder shoulder shoulder neck neck neck neck neck neck neck neck neck sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve outerwear outerwear outerwear outerwear outerwear outerwear outerwear joint joint joint joint joint joint blouse blouse blouse blouse blouse blouse ,0.8535497784614563,0.8509571552276611,0.8184213638305664,0.706088662147522,0.6101906895637512,0.5624221563339233,,,,,09ceeaccfdadcc05b016dcc9366bacc9/image_5.jpg,2,clothing_fashion_model,False,"clothing, fashion, model, blouse, shoulder, neck, sleeve, trousers, joint, pattern"
plaid,sleeve,pattern,tartan,design,button,shirt,outerwear,product,jacket,plaid plaid plaid plaid plaid plaid plaid plaid plaid plaid sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve pattern pattern pattern pattern pattern pattern pattern pattern pattern tartan tartan tartan tartan tartan tartan tartan tartan design design design design design design design design button button button button button button button shirt shirt shirt shirt shirt shirt shirt outerwear outerwear outerwear outerwear outerwear outerwear outerwear product product product product product product product jacket jacket jacket jacket jacket jacket ,0.9599431157112122,0.8908385038375854,0.857413649559021,0.8379157185554504,0.7817898392677307,0.7434329390525818,0.7243579030036926,0.709375262260437,0.7059869766235352,0.6138504147529602,09d52df1d449273f99d122bd2a27cd39/image_1.jpg,4,plaid_tartan_shirt,False,"plaid, tartan, shirt, button, design, pattern, product, sleeve, outerwear, jacket"
plaid,pattern,sleeve,tartan,design,outerwear,button,product,shirt,jacket,plaid plaid plaid plaid plaid plaid plaid plaid plaid plaid pattern pattern pattern pattern pattern pattern pattern pattern pattern sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve tartan tartan tartan tartan tartan tartan tartan tartan design design design design design design design design outerwear outerwear outerwear outerwear outerwear outerwear outerwear outerwear button button button button button button button button product product product product product product product shirt shirt shirt shirt shirt shirt jacket jacket jacket jacket jacket jacket ,0.9600347876548767,0.8810628056526184,0.858070433139801,0.8376005291938782,0.8097884058952332,0.7557991743087769,0.7531267404556274,0.7234567403793335,0.6376150846481323,0.621544361114502,09d52df1d449273f99d122bd2a27cd39/image_2.jpg,4,plaid_tartan_shirt,False,"plaid, tartan, shirt, button, design, pattern, product, sleeve, outerwear, jacket"
clothing,white,dress,line art,black,black and white,sleeve,product,joint,day dress,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing white white white white white white white white white white dress dress dress dress dress dress dress dress dress dress line art line art line art line art line art line art line art line art line art line art black black black black black black black black black black black and white black and white black and white black and white black and white black and white black and white black and white black and white sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve product product product product product product product product product joint joint joint joint joint joint joint joint day dress day dress day dress day dress day dress day dress day dress day dress ,0.9872278571128845,0.9661685228347778,0.9619532823562622,0.9557278752326965,0.9500400424003601,0.9125065803527832,0.8858733177185059,0.8683459758758545,0.7948857545852661,0.7796787619590759,09f19ed911ee32a7e0c740dc78e7a442/image_1.jpg,5,white_black_and,False,"white, black, and, line, art, dress, clothing, sleeve, product, footwear"
flower,flowering plant,flora,branch,petal,plant,leaf,pattern,design,tree,flower flower flower flower flower flower flower flower flower flower flowering plant flowering plant flowering plant flowering plant flowering plant flowering plant flowering plant flowering plant flowering plant flowering plant flora flora flora flora flora flora flora flora flora branch branch branch branch branch branch branch branch branch petal petal petal petal petal petal petal petal petal plant plant plant plant plant plant plant plant plant leaf leaf leaf leaf leaf leaf leaf leaf pattern pattern pattern pattern pattern pattern pattern pattern design design design design design design design design tree tree tree tree tree tree tree ,0.9912750124931335,0.9510806798934937,0.9210346341133118,0.9078874588012695,0.864545464515686,0.8516329526901245,0.8351566195487976,0.8158688545227051,0.804686963558197,0.7408896088600159,09f19ed911ee32a7e0c740dc78e7a442/image_2.jpg,8,plant_flower_flora,False,"plant, flower, flora, flowering, leaf, petal, rose, design, branch, tree"
plaid,sleeve,tartan,pattern,shirt,design,product,dress shirt,t shirt,button,plaid plaid plaid plaid plaid plaid plaid plaid plaid plaid sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve tartan tartan tartan tartan tartan tartan tartan tartan tartan pattern pattern pattern pattern pattern pattern pattern pattern pattern shirt shirt shirt shirt shirt shirt shirt shirt design design design design design design design design product product product product product product product product dress shirt dress shirt dress shirt dress shirt dress shirt dress shirt dress shirt dress shirt t shirt t shirt t shirt t shirt t shirt t shirt button button button button button button ,0.9622717499732971,0.9430897235870361,0.8840434551239014,0.8625320792198181,0.8389611840248108,0.7976514101028442,0.7709673047065735,0.7622060179710388,0.6418929100036621,0.6176693439483643,0a21e1831baf6bfb70c07fa99c02ae08/image_1.jpg,4,plaid_tartan_shirt,False,"plaid, tartan, shirt, button, design, pattern, product, sleeve, outerwear, jacket"
plaid,sleeve,tartan,pattern,design,shirt,button,product,,,plaid plaid plaid plaid plaid plaid plaid plaid plaid plaid sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve tartan tartan tartan tartan tartan tartan tartan tartan tartan pattern pattern pattern pattern pattern pattern pattern pattern pattern design design design design design design design design shirt shirt shirt shirt shirt shirt shirt button button button button button button button product product product product product product product ,0.9611698389053345,0.9242595434188843,0.9003531336784363,0.8506476879119873,0.783071756362915,0.7348580360412598,0.7042266130447388,0.6920454502105713,,,0a21e1831baf6bfb70c07fa99c02ae08/image_2.jpg,4,plaid_tartan_shirt,False,"plaid, tartan, shirt, button, design, pattern, product, sleeve, outerwear, jacket"
plaid,tartan,sleeve,pattern,design,product,t shirt,shirt,,,plaid plaid plaid plaid plaid plaid plaid plaid plaid plaid tartan tartan tartan tartan tartan tartan tartan tartan tartan sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve pattern pattern pattern pattern pattern pattern pattern pattern design design design design design design design design product product product product product product product t shirt t shirt t shirt t shirt t shirt t shirt t shirt shirt shirt shirt shirt shirt shirt shirt ,0.9625452160835266,0.9361135959625244,0.8783367276191711,0.8481199741363525,0.7901478409767151,0.7443326115608215,0.7375916242599487,0.6957353353500366,,,0a21e1831baf6bfb70c07fa99c02ae08/image_3.jpg,4,plaid_tartan_shirt,False,"plaid, tartan, shirt, button, design, pattern, product, sleeve, outerwear, jacket"
clothing,white,dress,black,footwear,sleeve,black and white,line art,design,outerwear,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing white white white white white white white white white white dress dress dress dress dress dress dress dress dress dress black black black black black black black black black black footwear footwear footwear footwear footwear footwear footwear footwear footwear sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve black and white black and white black and white black and white black and white black and white black and white black and white black and white line art line art line art line art line art line art line art line art design design design design design design design design outerwear outerwear outerwear outerwear outerwear outerwear outerwear outerwear ,0.9877161979675293,0.9651931524276733,0.96226966381073,0.9520351886749268,0.9193560481071472,0.8618337512016296,0.857928991317749,0.8458216786384583,0.8298539519309998,0.823467493057251,0a43197bf7fcfc4f3a02d5c2ab864cfa/image_1.jpg,5,white_black_and,False,"white, black, and, line, art, dress, clothing, sleeve, product, footwear"
green,tree,leaf,pattern,plant,flowering plant,organism,grass,design,line,green green green green green green green green green tree tree tree tree tree tree tree tree leaf leaf leaf leaf leaf leaf leaf leaf pattern pattern pattern pattern pattern pattern pattern pattern plant plant plant plant plant plant plant plant flowering plant flowering plant flowering plant flowering plant flowering plant flowering plant flowering plant flowering plant organism organism organism organism organism organism organism organism grass grass grass grass grass grass grass design design design design design design design line line line line line line line ,0.9374860525131226,0.8440203070640564,0.8403578400611877,0.8119735717773438,0.8072308301925659,0.7652583122253418,0.7638930082321167,0.7490090727806091,0.742438793182373,0.658944845199585,0a43197bf7fcfc4f3a02d5c2ab864cfa/image_2.jpg,8,plant_flower_flora,False,"plant, flower, flora, flowering, leaf, petal, rose, design, branch, tree"
clothing,white,black,sleeve,dress,black and white,line art,product,design,outerwear,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing white white white white white white white white white white black black black black black black black black black black sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve dress dress dress dress dress dress dress dress dress black and white black and white black and white black and white black and white black and white black and white black and white black and white line art line art line art line art line art line art line art line art line art product product product product product product product product design design design design design design design design outerwear outerwear outerwear outerwear outerwear outerwear outerwear ,0.9860461950302124,0.9656068682670593,0.9570434093475342,0.955389142036438,0.9484032392501831,0.9314991235733032,0.9185765385627747,0.8467878699302673,0.7758716344833374,0.7372651100158691,0a5203a21209ce9949bb4ee3904ff158/image_1.jpg,5,white_black_and,True,"white, black, and, line, art, dress, clothing, sleeve, product, footwear"
clothing,white,dress,sleeve,line art,black and white,design,outerwear,neck,product,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing white white white white white white white white white white dress dress dress dress dress dress dress dress dress sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve line art line art line art line art line art line art line art line art line art black and white black and white black and white black and white black and white black and white black and white black and white black and white design design design design design design design design outerwear outerwear outerwear outerwear outerwear outerwear outerwear outerwear neck neck neck neck neck neck neck neck product product product product product product product product ,0.9867470860481262,0.9656456708908081,0.9426136612892151,0.9284175634384155,0.8864322304725647,0.8862336277961731,0.7953901290893555,0.7850945591926575,0.777708888053894,0.7707347273826599,0a6b684ad1c07a88e0e870adfdd69cfc/image_1.jpg,5,white_black_and,False,"white, black, and, line, art, dress, clothing, sleeve, product, footwear"
plant,flowering plant,tree,organism,illustration,pineapple,pattern,branch,ananas,grass,plant plant plant plant plant plant plant plant flowering plant flowering plant flowering plant flowering plant flowering plant flowering plant flowering plant flowering plant tree tree tree tree tree tree tree organism organism organism organism organism organism organism illustration illustration illustration illustration illustration illustration pineapple pineapple pineapple pineapple pineapple pineapple pattern pattern pattern pattern pattern pattern branch branch branch branch branch branch ananas ananas ananas ananas ananas ananas grass grass grass grass grass grass ,0.8405703902244568,0.8147338032722473,0.6970949769020081,0.6938583850860596,0.6498798131942749,0.6356020569801331,0.6240673065185547,0.6138271689414978,0.5805680751800537,0.5733752250671387,0a6b684ad1c07a88e0e870adfdd69cfc/image_2.jpg,8,plant_flower_flora,False,"plant, flower, flora, flowering, leaf, petal, rose, design, branch, tree"
green,underpants,aqua,briefs,shorts,trunks,undergarment,active shorts,product,swim brief,green green green green green green green green green green underpants underpants underpants underpants underpants underpants underpants underpants underpants aqua aqua aqua aqua aqua aqua aqua aqua aqua briefs briefs briefs briefs briefs briefs briefs briefs briefs shorts shorts shorts shorts shorts shorts shorts shorts trunks trunks trunks trunks trunks trunks trunks trunks undergarment undergarment undergarment undergarment undergarment undergarment undergarment undergarment active shorts active shorts active shorts active shorts active shorts active shorts active shorts active shorts product product product product product product product product swim brief swim brief swim brief swim brief swim brief swim brief swim brief ,0.9538225531578064,0.9003496170043945,0.8779588341712952,0.8698493242263794,0.8363215327262878,0.8144102096557617,0.8030450940132141,0.7680952548980713,0.7662882804870605,0.7417129874229431,0a7422ec6d50c36df871f370827ff13a/image_1.jpg,0,font_product_accessory,False,"font, product, accessory, design, shorts, pattern, line, symmetry, red, textile"
blue,green,pattern,aqua,flora,design,leaf,turquoise,textile,organism,blue blue blue blue blue blue blue blue blue blue green green green green green green green green green green pattern pattern pattern pattern pattern pattern pattern pattern pattern aqua aqua aqua aqua aqua aqua aqua aqua aqua flora flora flora flora flora flora flora flora flora design design design design design design design design leaf leaf leaf leaf leaf leaf leaf leaf turquoise turquoise turquoise turquoise turquoise turquoise turquoise turquoise textile textile textile textile textile textile textile textile organism organism organism organism organism organism organism ,0.9683178067207336,0.9621151089668274,0.9210825562477112,0.8878259062767029,0.8527122139930725,0.842671275138855,0.8416241407394409,0.8214215636253357,0.7630654573440552,0.6828675866127014,0a7422ec6d50c36df871f370827ff13a/image_2.jpg,8,plant_flower_flora,False,"plant, flower, flora, flowering, leaf, petal, rose, design, branch, tree"
green,text,font,rectangle,,,,,,,green green green green green green green green green green text text text text text text text text text font font font font font font font rectangle rectangle rectangle rectangle rectangle ,0.9594677686691284,0.8673795461654663,0.7179805636405945,0.5402162671089172,,,,,,,0abff4da893e68fd4015069617d0323d/image_1.jpg,0,font_product_accessory,False,"font, product, accessory, design, shorts, pattern, line, symmetry, red, textile"
plaid,sleeve,tartan,pattern,button,design,shirt,product,,,plaid plaid plaid plaid plaid plaid plaid plaid plaid plaid sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve tartan tartan tartan tartan tartan tartan tartan tartan tartan pattern pattern pattern pattern pattern pattern pattern pattern button button button button button button button button design design design design design design design design shirt shirt shirt shirt shirt shirt shirt product product product product product product product ,0.95163893699646,0.9234384298324585,0.8750946521759033,0.8473225831985474,0.7940873503684998,0.7688837051391602,0.7182009816169739,0.6913650631904602,,,0abff4da893e68fd4015069617d0323d/image_2.jpg,4,plaid_tartan_shirt,False,"plaid, tartan, shirt, button, design, pattern, product, sleeve, outerwear, jacket"
plaid,sleeve,tartan,pattern,design,button,shirt,product,dress shirt,,plaid plaid plaid plaid plaid plaid plaid plaid plaid sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve tartan tartan tartan tartan tartan tartan tartan tartan tartan pattern pattern pattern pattern pattern pattern pattern pattern pattern design design design design design design design design button button button button button button button button shirt shirt shirt shirt shirt shirt shirt shirt product product product product product product product dress shirt dress shirt dress shirt dress shirt dress shirt ,0.9456304311752319,0.9116831421852112,0.8974810838699341,0.8514593243598938,0.7822235822677612,0.7660788297653198,0.7504775524139404,0.6917506456375122,0.5019341707229614,,0abff4da893e68fd4015069617d0323d/image_3.jpg,4,plaid_tartan_shirt,False,"plaid, tartan, shirt, button, design, pattern, product, sleeve, outerwear, jacket"
plaid,sleeve,tartan,pattern,product,design,shirt,dress shirt,button,product,plaid plaid plaid plaid plaid plaid plaid plaid plaid sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve tartan tartan tartan tartan tartan tartan tartan tartan tartan pattern pattern pattern pattern pattern pattern pattern pattern pattern product product product product product product product product design design design design design design design design shirt shirt shirt shirt shirt shirt shirt shirt dress shirt dress shirt dress shirt dress shirt dress shirt dress shirt dress shirt button button button button button button button product product product product product product ,0.9253981113433838,0.9095744490623474,0.8827699422836304,0.8729022145271301,0.8061731457710266,0.7975461483001709,0.7568802833557129,0.6877089738845825,0.6686515808105469,0.5647231936454773,0abff4da893e68fd4015069617d0323d/image_4.jpg,4,plaid_tartan_shirt,False,"plaid, tartan, shirt, button, design, pattern, product, sleeve, outerwear, jacket"
clothing,blue,dress,day dress,cobalt blue,sleeve,electric blue,outerwear,product,pattern,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing blue blue blue blue blue blue blue blue blue blue dress dress dress dress dress dress dress dress dress day dress day dress day dress day dress day dress day dress day dress day dress day dress cobalt blue cobalt blue cobalt blue cobalt blue cobalt blue cobalt blue cobalt blue cobalt blue cobalt blue sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve electric blue electric blue electric blue electric blue electric blue electric blue electric blue electric blue outerwear outerwear outerwear outerwear outerwear outerwear outerwear product product product product product product product pattern pattern pattern pattern pattern pattern ,0.9782750010490417,0.9683878421783447,0.9133627414703369,0.8976719379425049,0.8822106122970581,0.8189194798469543,0.8157312273979187,0.7468662261962891,0.6863821148872375,0.5884685516357422,0ae86d30964fa1c62a3339cd74535e3d/image_1.jpg,1,blue_dress_electric,False,"blue, dress, electric, cobalt, clothing, day, sleeve, model, fashion, shoulder"
blue,pattern,text,design,font,graphic design,symmetry,line,art,graphics,blue blue blue blue blue blue blue blue blue blue pattern pattern pattern pattern pattern pattern pattern pattern pattern text text text text text text text text text design design design design design design design design font font font font font font font font graphic design graphic design graphic design graphic design graphic design graphic design graphic design symmetry symmetry symmetry symmetry symmetry symmetry symmetry line line line line line line line art art art art art art art graphics graphics graphics graphics graphics graphics ,0.9683958292007446,0.9096782207489014,0.884434700012207,0.8135850429534912,0.793401837348938,0.7152488231658936,0.7139144539833069,0.7044786214828491,0.7007051706314087,0.6192958354949951,0ae86d30964fa1c62a3339cd74535e3d/image_2.jpg,0,font_product_accessory,False,"font, product, accessory, design, shorts, pattern, line, symmetry, red, textile"
font,album cover,brand,black and white,,,,,,,font font font font font font font album cover album cover album cover album cover album cover album cover brand brand brand brand brand black and white black and white black and white black and white black and white ,0.7301616668701172,0.618459939956665,0.5471973419189453,0.5043648481369019,,,,,,,0b15d37710ca81971928a5baf675ace5/image_1.jpg,0,font_product_accessory,False,"font, product, accessory, design, shorts, pattern, line, symmetry, red, textile"
